param1,param2
1.4909,0.45509
1.17688,0.68567
1.25038,0.48468
1.3729,0.48051
1.45256,0.52737
1.47632,0.57501
1.23993,0.50557
1.46113,0.60812
1.26697,0.5402
1.47334,0.55323
1.40524,0.46532
1.28923,0.58775
1.44365,0.58371
1.26214,0.50748
1.409,0.71413
1.40191,0.69228
1.14369,0.55525
1.42462,0.56986
1.34894,0.48465
1.40783,0.48103
1.32514,0.53919
1.25323,0.59145
1.43664,0.52735
1.35078,0.62033
1.29193,0.49207
1.15602,0.59547
1.41036,0.62243
1.02848,0.57975
1.36108,0.67796
1.14537,0.56692
1.50625,0.61047
1.51477,0.72383
1.41155,0.57486
1.28311,0.54398
1.45668,0.74463
1.25019,0.62416
1.40627,0.50184
1.45747,0.50221
1.42594,0.55471
1.48518,0.54928
1.47867,0.68875
1.55421,0.61717
1.4738,0.60083
1.33488,0.50274
1.33341,0.47964
1.40989,0.63835
1.52886,0.53959
1.24013,0.50524
1.30035,0.48314
1.27728,0.68625
1.45377,0.61038
1.2704,0.5112
1.28584,0.50376
1.40507,0.62439
1.46507,0.59598
1.19056,0.59372
1.59214,0.47524
1.16333,0.61296
1.46115,0.50356
1.12654,0.60411
1.56411,0.44388
1.30234,0.60923
1.31366,0.43873
1.23963,0.56024
1.53698,0.48076
1.2235,0.52117
1.396,0.51231
1.40352,0.50451
1.35121,0.5267
1.34291,0.50995
1.21882,0.5164
1.46635,0.52296
1.32782,0.57187
1.3284,0.53596
1.47697,0.45972
1.30919,0.75376
1.5056,0.48656
1.32387,0.58777
1.26555,0.66426
1.38834,0.63539
1.45869,0.51045
1.34622,0.6495
1.40336,0.50078
1.51118,0.45534
1.26368,0.60719
1.23176,0.60555
1.49542,0.49258
1.27288,0.67674
1.0854,0.62653
1.39751,0.47827
1.37128,0.52461
1.43747,0.56543
1.19912,0.56623
1.31123,0.59942
1.35861,0.52595
1.3973,0.55808
1.40904,0.50315
1.37185,0.71391
1.45557,0.50736
1.39697,0.49307
1.45442,0.48594
1.24646,0.54091
1.42252,0.51242
1.40664,0.51116
1.44599,0.44466
1.33119,0.53067
1.37605,0.47599
1.22485,0.52146
1.56862,0.63262
1.18847,0.48252
1.38836,0.5346
1.36466,0.47356
1.26949,0.69196
1.25207,0.54753
1.366,0.53653
1.43006,0.38351
1.41854,0.66322
1.36904,0.50602
1.36439,0.53283
1.31685,0.57639
1.37099,0.52192
1.39176,0.61412
1.33504,0.5032
1.32898,0.67741
1.31658,0.54588
1.46661,0.62144
1.33483,0.54804
1.36257,0.53135
1.42597,0.51137
1.57047,0.52442
1.23652,0.68081
1.58108,0.55551
1.27731,0.60079
1.34681,0.47455
1.50734,0.47321
1.45142,0.64355
1.38733,0.46221
1.40061,0.65334
1.31402,0.49413
1.32758,0.68492
1.46504,0.90355
1.54144,0.56588
1.29874,0.64317
1.16383,0.66098
1.53202,0.53352
1.31066,0.50441
1.47406,0.44169
1.44302,0.48818
1.45478,0.4764
1.43847,0.4662
1.44154,0.51819
1.48608,0.64118
1.55437,0.60865
1.39141,0.59683
1.29592,0.49808
1.39954,0.5238
1.37546,0.53911
1.47541,0.52185
1.33928,0.53641
1.48625,0.49004
1.16514,0.66704
1.23363,0.5922
1.25243,0.61574
1.32223,0.64078
1.26598,0.66705
1.21743,0.69173
1.42329,0.42388
1.4284,0.58944
1.37488,0.50654
1.31938,0.65617
1.38275,0.48413
1.41164,0.61136
1.5788,0.55446
1.47621,0.62726
1.18153,0.63067
1.37383,0.53463
1.32132,0.51626
1.39036,0.52862
1.51098,0.54179
1.47942,0.58268
1.24068,0.49475
1.48058,0.6597
1.45179,0.51837
1.44719,0.64513
1.3787,0.74814
1.36844,0.56384
1.45509,0.5264
1.26409,0.54861
1.32039,0.63176
1.3922,0.45521
1.21917,0.50274
1.4329,0.60914
1.35002,0.48198
1.44278,0.51844
1.45878,0.5446
1.31505,0.5775
1.4327,0.46122
1.43881,0.49358
1.41078,0.46366
1.35421,0.5692
1.30774,0.51146
1.43715,0.54023
1.28472,0.46037
1.57118,0.62537
1.52142,0.76367
1.5057,0.75431
1.33262,0.42883
1.51587,0.61127
1.17406,0.56657
1.42198,0.51118
1.24057,0.71227
1.50992,0.61944
1.37081,0.60779
1.23477,0.63896
1.08007,0.70932
1.34824,0.39583
1.61432,0.60151
1.2514,0.67208
1.51636,0.53148
1.39191,0.69668
1.58621,0.63899
1.34316,0.64108
1.43738,0.60692
1.34283,0.44078
1.40676,0.51744
1.3631,0.53097
1.56321,0.52027
1.28465,0.48261
1.51666,0.52122
1.39445,0.73522
1.36762,0.52825
1.4685,0.53983
1.37826,0.62159
1.28415,0.48355
1.39591,0.49649
1.4641,0.61388
1.39594,0.61816
1.42017,0.44171
1.44945,0.46681
1.3754,0.5454
1.30572,0.63484
1.35582,0.45196
1.47671,0.60346
1.52305,0.58638
1.307,0.48026
1.3327,0.45979
1.36287,0.52917
1.32939,0.48309
1.27054,0.63274
1.36884,0.61281
1.32934,0.37286
1.46825,0.69019
1.24676,0.45027
1.51938,0.60436
1.44381,0.4192
1.49058,0.52982
1.39205,0.70907
1.29895,0.54852
1.46157,0.49367
1.5118,0.55195
1.34707,0.46467
1.17874,0.50439
1.41498,0.7995
1.33124,0.686
1.42764,0.40613
1.48623,0.66649
1.24823,0.60428
1.34873,0.55841
1.3376,0.587
1.52603,0.53351
1.35374,0.63986
1.34765,0.48461
1.39703,0.47486
1.52924,0.50389
1.1811,0.60564
1.42344,0.48711
1.2022,0.7029
1.48493,0.45008
1.25321,0.64384
1.30366,0.63246
1.37362,0.59283
1.39354,0.53376
1.47811,0.48117
1.37148,0.66675
1.42514,0.52498
1.37355,0.57879
1.4671,0.51882
1.29477,0.52632
1.38351,0.59429
1.20434,0.60438
1.55017,0.5339
1.46861,0.61409
1.34963,0.61279
1.34002,0.41194
1.30338,0.48997
1.43582,0.63113
1.33608,0.52544
1.48669,0.55443
1.28624,0.6448
1.68041,0.50927
1.35877,0.61354
1.24458,0.55119
1.38948,0.58585
1.39535,0.42823
1.25496,0.56038
1.29382,0.41527
1.50811,0.58901
1.31158,0.66869
1.27193,0.54045
1.45802,0.62352
1.26718,0.6435
1.33186,0.54558
1.41104,0.5664
1.31786,0.51966
1.52278,0.51276
1.40537,0.61041
1.23628,0.59141
1.37288,0.63806
1.32401,0.54138
1.29959,0.60236
1.47768,0.60257
1.24064,0.58504
1.41042,0.54483
1.41182,0.6107
1.3964,0.44523
1.45397,0.50009
1.29269,0.62044
1.30343,0.55826
1.39471,0.54413
1.30374,0.65416
1.40455,0.51413
1.42264,0.50542
1.43651,0.55976
1.49801,0.61808
1.44533,0.55802
1.47938,0.56066
1.40154,0.59356
1.39851,0.45687
1.33277,0.5026
1.39374,0.43838
1.5365,0.54181
1.26062,0.55858
1.35201,0.59256
1.38732,0.64322
1.32511,0.50371
1.39476,0.56328
1.38394,0.48009
1.29003,0.64586
1.30897,0.48214
1.38465,0.60182
1.42266,0.41264
1.26272,0.56475
1.3685,0.41314
1.33218,0.71646
1.49128,0.563
1.39553,0.51844
1.36243,0.46865
1.43157,0.44725
1.44859,0.45418
1.39125,0.46385
1.3787,0.60706
1.39678,0.70433
1.49207,0.75656
1.19822,0.50365
1.41791,0.48041
1.4651,0.56261
1.41814,0.68928
1.25623,0.48883
1.36303,0.5665
1.35708,0.58332
1.46742,0.5572
1.34319,0.46024
1.34908,0.68548
1.39903,0.66303
1.31724,0.53477
1.40026,0.47414
1.27488,0.59184
1.34146,0.63667
1.28271,0.54724
1.43158,0.64045
1.50919,0.66212
1.42012,0.62708
1.34427,0.4808
1.48227,0.48522
1.38389,0.58479
1.46859,0.6083
1.44663,0.65655
1.46272,0.5444
1.46268,0.54269
1.36018,0.45606
1.35476,0.48015
1.16895,0.65388
1.31071,0.60574
1.3594,0.49617
1.22477,0.67228
1.35654,0.49545
1.45776,0.48881
1.37068,0.52623
1.4953,0.50898
1.39893,0.61595
1.50336,0.45219
1.32207,0.58066
1.26301,0.60373
1.23771,0.482
1.54106,0.56218
1.19057,0.51429
1.04368,0.57641
1.42962,0.42453
1.47046,0.54522
1.38629,0.45407
1.56,0.63367
1.28878,0.46054
1.54839,0.553
1.37527,0.60623
1.58004,0.72604
1.27593,0.48438
1.48156,0.6043
1.33038,0.56598
1.24238,0.53401
1.59268,0.5837
1.37334,0.51166
1.20239,0.62477
1.36735,0.62145
1.35251,0.4638
1.40819,0.60513
1.37935,0.6075
1.23452,0.72344
1.0691,0.72704
1.49145,0.49879
1.00928,0.60563
1.37358,0.80108
1.10881,0.57493
1.14775,0.61821
1.29794,0.6843
1.45961,0.44155
1.37687,0.49441
1.41478,0.49236
1.40919,0.51719
1.39361,0.58107
1.36686,0.48471
1.41327,0.54309
1.407,0.41566
1.47355,0.62299
1.42583,0.39393
1.46334,0.7135
1.54757,0.58733
1.48379,0.55836
1.39284,0.65665
1.38499,0.49661
1.23238,0.67488
1.31055,0.57511
1.31958,0.41974
1.61576,0.62367
1.35996,0.4051
1.41639,0.68381
1.4145,0.50078
1.36808,0.48837
1.29634,0.68181
1.52643,0.50692
1.31126,0.51866
1.42561,0.54251
1.38041,0.58322
1.4816,0.54594
1.42172,0.69948
1.49399,0.61741
1.41263,0.41308
1.35526,0.55898
1.33045,0.62272
1.30569,0.66299
1.26241,0.43356
1.38945,0.67907
1.32065,0.47639
1.41245,0.46461
1.14434,0.54836
1.35415,0.48241
1.22523,0.60587
1.44271,0.53522
1.30702,0.67121
1.41057,0.47031
1.35929,0.51699
1.52349,0.50876
1.33945,0.55103
1.41021,0.48063
1.30676,0.59016
1.39033,0.43944
1.52781,0.47081
1.56489,0.4536
1.39164,0.46089
1.38534,0.57694
1.41917,0.5454
1.47038,0.60376
1.22607,0.67872
1.33411,0.48791
1.47271,0.50488
1.39356,0.62754
1.49185,0.51168
1.20862,0.61071
1.4886,0.45989
1.51912,0.68188
1.3276,0.6817
1.33978,0.51136
1.48905,0.53787
1.15965,0.55536
1.34127,0.46745
1.30474,0.60497
1.27813,0.6219
1.48783,0.48644
1.31618,0.54307
1.39774,0.52137
1.38172,0.65523
1.42488,0.4569
1.36763,0.57496
1.35082,0.5117
1.30893,0.48841
1.24306,0.56262
1.51973,0.56723
1.38286,0.65055
1.50464,0.63079
1.32073,0.60987
1.47065,0.561
1.33173,0.47779
1.38231,0.59021
1.28703,0.70064
1.29747,0.51803
1.46757,0.53746
1.38754,0.50426
1.30804,0.59611
1.45897,0.47303
1.44069,0.46024
1.4433,0.43526
1.22693,0.69744
1.40446,0.50274
1.31123,0.59985
1.356,0.5746
1.37572,0.51494
1.47013,0.63029
1.56338,0.46494
1.56223,0.48356
1.26113,0.53618
1.35538,0.43355
1.58547,0.459
1.21604,0.49618
1.25539,0.47828
1.41396,0.59273
1.17774,0.53427
1.3589,0.73105
1.55894,0.54794
1.40714,0.61381
1.57959,0.5617
1.33817,0.8065
1.46426,0.62299
1.3038,0.64098
1.40793,0.53964
1.42334,0.49046
1.39521,0.55806
1.30126,0.50014
1.29315,0.59876
1.40246,0.53735
1.42764,0.42247
1.33244,0.48574
1.43127,0.67773
1.38303,0.49955
1.37825,0.50332
1.31204,0.67345
1.40075,0.5426
1.31385,0.55217
1.44323,0.55973
1.37631,0.62254
1.34898,0.49362
1.31095,0.49288
1.26011,0.46281
1.52937,0.55302
1.49374,0.55018
1.44598,0.53916
1.3034,0.70243
1.44584,0.57832
1.4593,0.5461
1.32973,0.49531
1.48464,0.5348
1.27879,0.56672
1.49072,0.54351
1.37566,0.46
1.28196,0.49237
1.36878,0.55584
1.47412,0.61471
1.21833,0.50394
1.6343,0.56322
1.38976,0.43183
1.30004,0.66983
1.40383,0.57936
1.3582,0.49104
1.39357,0.6372
1.25151,0.60795
1.44019,0.46353
1.45859,0.54892
1.33098,0.59628
1.3982,0.56556
1.36144,0.48299
1.2171,0.63987
1.25115,0.53468
1.4045,0.56338
1.4175,0.50361
1.11591,0.59968
1.39937,0.56263
1.47663,0.5716
1.29527,0.4656
1.27841,0.53349
1.53353,0.50293
1.42361,0.59924
1.31932,0.71309
1.34915,0.5689
1.33177,0.60847
1.41391,0.52173
1.41552,0.50321
1.4068,0.53408
1.27808,0.59184
1.47854,0.56924
1.28985,0.50889
1.28396,0.58118
1.3619,0.44076
1.36456,0.60257
1.33561,0.54643
1.27544,0.46906
1.55316,0.63011
1.45979,0.54597
1.20485,0.47407
1.56335,0.73752
1.20853,0.55621
1.54501,0.62751
1.40292,0.50267
1.42056,0.50563
1.22804,0.70531
1.46117,0.57519
1.42379,0.62807
1.3942,0.56857
1.50791,0.45739
1.51497,0.62075
1.49536,0.63551
1.30053,0.5842
1.30502,0.57721
1.40812,0.41623
1.35397,0.58574
1.26879,0.65916
1.30399,0.55507
1.40681,0.51908
1.2175,0.57313
1.34271,0.55674
1.15268,0.62061
1.32216,0.62106
1.32545,0.58198
1.56807,0.63538
1.52462,0.60853
1.10329,0.5138
1.42183,0.48967
1.41472,0.57168
1.46599,0.52856
1.41303,0.52843
1.38175,0.55369
1.45191,0.49678
1.29437,0.53491
1.4526,0.53025
1.32817,0.51186
1.24558,0.51583
1.40063,0.53838
1.50053,0.49588
1.50977,0.56933
1.32929,0.60324
1.30781,0.60073
1.34592,0.62966
1.36851,0.47159
1.37767,0.49556
1.42531,0.53722
1.46351,0.44663
1.3173,0.59139
1.2586,0.55906
1.53704,0.57612
1.56468,0.74917
1.62562,0.66104
1.20696,0.58082
1.43135,0.52347
1.37906,0.56224
1.29468,0.5926
1.44179,0.47148
1.34763,0.50677
1.36761,0.61747
1.42195,0.49835
1.33928,0.45818
1.243,0.75175
1.31514,0.71548
1.22226,0.69244
1.38779,0.57332
1.32882,0.5616
1.26594,0.55242
1.39552,0.49358
1.31335,0.56259
1.30369,0.54281
1.45468,0.51943
1.24845,0.64673
1.40124,0.5604
1.48042,0.49215
1.21672,0.53382
1.40264,0.68431
1.34467,0.63034
1.17111,0.58161
1.27166,0.83342
1.44857,0.67055
1.4692,0.59734
1.33911,0.4276
1.44777,0.67679
1.28702,0.4961
1.38769,0.58838
1.387,0.49986
1.30778,0.62833
1.25056,0.64186
1.45138,0.48006
1.50272,0.42688
0.99524,0.71426
1.29091,0.53104
1.15862,0.57799
1.50212,0.56154
1.41096,0.58279
1.35715,0.59866
1.44986,0.4893
1.42663,0.4949
1.47244,0.72034
1.31533,0.44878
1.41181,0.62759
1.21645,0.45039
1.56895,0.60777
1.30602,0.6623
1.30086,0.58292
1.5199,0.49171
1.19046,0.6316
1.29427,0.52142
1.24941,0.47454
1.20245,0.6459
1.30659,0.61087
1.18769,0.63421
1.44307,0.56091
1.38528,0.52254
1.30241,0.51452
1.44755,0.53148
1.35085,0.51866
1.24566,0.54427
1.27845,0.46607
1.65407,0.63581
1.21763,0.48834
1.52873,0.62643
1.50712,0.55163
1.33342,0.48701
1.47773,0.51494
1.51543,0.57962
1.4267,0.67971
1.24873,0.40959
1.41249,0.63025
1.40027,0.42827
1.44611,0.52767
1.24814,0.61153
1.44803,0.49636
1.37367,0.61163
1.50723,0.59658
1.37846,0.66098
1.57681,0.4699
1.32893,0.58986
1.4797,0.50885
1.43834,0.48652
1.34872,0.62852
1.35253,0.45165
1.24123,0.74656
1.1935,0.64345
1.58059,0.4535
1.34057,0.4644
1.55802,0.57212
1.35318,0.45375
1.29738,0.59724
1.36602,0.68645
1.48547,0.68002
1.49829,0.49451
1.31838,0.51004
1.42993,0.53629
1.31552,0.56314
1.27904,0.64268
1.31832,0.47931
1.4913,0.39458
1.25086,0.66628
1.27389,0.53131
1.46451,0.50442
1.29976,0.49756
1.45057,0.55466
1.43416,0.46342
1.3687,0.52841
1.35213,0.53473
1.24116,0.5677
1.42233,0.61154
1.28765,0.61954
1.30925,0.44131
1.62943,0.78072
1.18496,0.60748
1.42766,0.58977
1.4246,0.47368
1.43392,0.50182
1.37669,0.53075
1.39316,0.48069
1.36767,0.60925
1.42328,0.48911
1.4479,0.66282
1.48924,0.62557
1.44672,0.668
1.45962,0.6595
1.3177,0.60541
1.31389,0.59072
1.34038,0.66446
1.33408,0.68696
1.469,0.66366
1.60483,0.6183
1.43712,0.57023
1.20419,0.88667
1.3814,0.6988
1.21449,0.55222
1.31827,0.38947
1.54536,0.67205
1.5621,0.76624
1.33531,0.59732
1.28286,0.63619
1.12317,0.64721
1.50875,0.42575
1.28689,0.69328
1.10849,0.62844
1.35861,0.6797
1.39818,0.45719
1.31857,0.68019
1.44205,0.48181
1.37909,0.46041
1.45637,0.57654
1.38843,0.61919
1.32901,0.5591
1.41452,0.56651
1.30353,0.4844
1.34537,0.436
1.49249,0.67635
1.38193,0.69708
1.32042,0.57732
1.44002,0.46305
1.46814,0.46766
1.404,0.44263
1.42454,0.41677
1.62386,0.54453
1.30631,0.47948
1.49551,0.6794
1.63169,0.54734
1.20251,0.46022
1.18834,0.60983
1.33581,0.4334
1.31262,0.74054
1.36634,0.61455
1.47651,0.61839
1.23948,0.56215
1.34802,0.50588
1.45633,0.5096
1.30291,0.48804
1.44606,0.63028
1.36421,0.57757
1.31292,0.59693
1.51077,0.55997
1.19503,0.47691
1.48471,0.79298
1.6611,0.77946
1.51249,0.6133
1.68583,0.59276
1.4206,0.7352
1.51168,0.64907
1.31883,0.49542
1.44812,0.5525
1.34333,0.48668
1.47383,0.70299
1.48545,0.54376
1.16733,0.64152
1.32111,0.66918
1.28508,0.76572
1.27764,0.64808
1.45205,0.48696
1.3736,0.50841
1.41936,0.54288
1.45732,0.67947
1.36079,0.5744
1.52332,0.55127
1.50928,0.65194
1.23959,0.46094
1.51269,0.67338
1.45957,0.57133
1.29728,0.65452
1.30913,0.55378
1.37996,0.53592
1.28981,0.5734
1.39924,0.53918
1.31171,0.52057
1.51743,0.52371
1.23235,0.58653
1.43385,0.56292
1.37765,0.4679
1.16667,0.64743
1.52738,0.41966
1.21287,0.54962
1.42555,0.69076
1.3391,0.60231
1.29465,0.59614
1.44539,0.50261
1.4939,0.47389
1.3796,0.49868
1.34513,0.54913
1.37909,0.70328
1.51433,0.86589
1.52074,1.05244
1.8742,0.79525
1.67296,0.96171
1.37742,0.89984
1.39088,0.70957
1.44848,0.50289
1.36796,0.50758
1.42068,0.53962
1.35726,0.62398
1.59075,0.58762
1.57818,0.63122
1.46249,0.4224
1.61937,0.80535
1.32996,0.37118
1.5736,0.5708
1.4084,0.80043
1.02984,0.69112
1.47087,0.57985
1.36593,0.5429
1.34979,0.57165
1.32311,0.54835
1.26258,0.56035
1.26481,0.66526
1.4854,0.47659
1.24595,0.57
1.50841,0.49313
1.22335,0.58976
1.575,0.65083
1.41051,0.48917
1.32671,0.54817
1.36828,0.58871
1.52945,0.61487
1.37667,0.466
1.52835,0.59061
1.35485,0.57151
1.39769,0.47874
1.32365,0.62983
1.34676,0.52712
1.48554,0.56456
1.25215,0.60407
1.4782,0.592
1.35723,0.55226
1.4233,0.53483
1.37766,0.6065
1.17654,0.58082
1.57197,0.55458
1.33891,0.56156
1.28638,0.66267
1.27836,0.59856
1.24877,0.67107
1.27143,0.7067
1.17688,0.73649
1.30029,0.478
1.50938,0.56744
1.46916,0.55196
1.3764,0.47841
1.50288,0.62417
1.31213,0.46026
1.4667,0.61099
1.4754,0.5762
1.45526,0.71854
1.51562,0.59307
1.2441,0.45732
1.55171,0.62105
1.52577,0.54871
1.30407,0.55496
1.42421,0.58588
1.30444,0.47958
1.2444,0.4969
1.4577,0.52755
1.33409,0.59426
1.53432,0.58478
1.45114,0.48907
1.4031,0.49551
1.38795,0.70287
1.50437,0.55146
1.20565,0.67552
1.39099,0.50258
1.35022,0.54316
1.36363,0.59199
1.36639,0.45835
1.13278,0.71762
1.31803,0.58382
1.16174,0.65757
1.37952,0.43554
1.45545,0.52884
1.28961,0.54764
1.28029,0.52879
1.2975,0.7104
1.34876,0.54012
1.29837,0.5745
1.35073,0.69478
1.25285,0.78915
1.15653,0.55172
1.44741,0.66753
1.71946,0.73511
1.2027,0.46691
1.54779,0.70186
1.41087,0.59975
1.46112,0.55429
1.49669,0.67142
1.52577,0.6689
1.43905,0.51115
1.47212,0.55302
1.3912,0.5465
1.3696,0.51678
1.2563,0.53456
1.18523,0.5632
1.41739,0.66731
1.12408,0.62582
1.52234,0.59501
1.41965,0.69116
1.27716,0.50823
1.45339,0.56791
1.40773,0.51795
1.21503,0.56681
1.36468,0.57399
1.33639,0.7298
1.47589,0.42924
1.35794,0.57424
1.38713,0.48241
1.39384,0.63162
1.43302,0.54152
1.16072,0.58652
1.2304,0.69923
1.34841,0.45928
1.28098,0.5486
1.51466,0.43687
1.392,0.52284
1.37488,0.54997
1.38817,0.60751
1.41046,0.55
1.28163,0.57814
1.46484,0.46858
1.35029,0.46516
1.41884,0.4446
1.32043,0.80026
1.30343,0.75592
1.25769,0.5344
1.31417,0.5373
1.58164,0.67012
1.12493,0.51693
1.55842,0.67026
1.30083,0.57289
1.3561,0.52835
1.18555,0.69373
1.44488,0.51095
1.20787,0.64616
1.41345,0.5877
1.43448,0.45058
1.32821,0.52322
1.57875,0.5414
1.25872,0.46338
1.37612,0.70686
1.57528,0.57538
1.30355,0.66259
1.30907,0.65698
1.34454,0.54162
1.51352,0.50026
1.22271,0.69277
1.44813,0.44807
1.28522,0.58284
1.25239,0.58033
1.32972,0.44742
1.32975,0.56649
1.31549,0.55398
1.38778,0.55818
1.36458,0.54599
1.42978,0.51441
1.32508,0.59178
1.28556,0.50197
1.57245,0.6159
1.2626,0.41725
1.59794,0.53786
1.35119,0.56099
1.42014,0.50881
1.39728,0.53265
1.29025,0.51872
1.25932,0.56261
1.35601,0.41046
1.67704,0.63529
1.36124,0.64109
1.193,0.55553
1.45627,0.47391
1.62798,0.49078
1.20452,0.73977
1.33092,0.50056
1.4151,0.55325
1.33983,0.56555
1.56623,0.49718
1.20833,0.55176
1.22303,0.549
1.3323,0.5017
1.40537,0.48993
1.29569,0.53158
1.48021,0.53459
1.39397,0.63814
1.44399,0.49265
1.40533,0.5537
1.5054,0.58594
1.36346,0.5322
1.34341,0.48805
1.61706,0.61387
1.10642,0.52163
1.63847,0.61192
1.50127,0.66626
1.33436,0.45659
1.48898,0.7673
1.56032,0.65384
1.46905,0.77903
1.20446,0.46382
1.30824,0.80458
1.53152,0.50049
1.38645,0.41242
1.33423,0.61492
1.35,0.68241
1.23194,0.51613
1.54551,0.61109
1.24997,0.56871
1.46208,0.50403
1.1331,0.54392
1.35088,0.49227
1.30543,0.48989
1.47305,0.58828
1.4352,0.56809
1.34272,0.62316
1.46234,0.51741
1.35597,0.55016
1.42475,0.47104
1.31594,0.56536
1.51341,0.73731
1.44488,0.51575
1.29613,0.54725
1.39138,0.52108
1.45008,0.49058
1.28316,0.60874
1.23354,0.67461
1.51487,0.50078
1.34721,0.50288
1.32774,0.58217
1.43339,0.55222
1.40605,0.46257
1.35414,0.54826
1.3832,0.54935
1.44473,0.53596
1.34266,0.50845
1.47778,0.58961
1.1773,0.48103
1.55022,0.59572
1.40284,0.5723
1.30848,0.52899
1.54683,0.69305
1.25556,0.44044
1.22857,0.57904
1.3326,0.60209
1.38252,0.49996
1.37849,0.43624
1.55167,0.63056
1.25156,0.50776
1.37643,0.47372
1.42788,0.59552
1.29811,0.49184
1.42779,0.59841
1.32185,0.6601
1.20164,0.57014
1.39821,0.72823
1.17024,0.53365
1.1445,0.56565
1.4493,0.56674
1.54555,0.5637
1.46605,0.65364
1.36441,0.53941
1.31555,0.44958
1.51617,0.59716
1.38954,0.58772
1.34627,0.47802
1.33325,0.63036
1.54421,0.49881
1.45822,0.4498
1.19989,0.65016
1.16557,0.70526
1.16937,0.82922
1.10201,0.64373
1.38235,0.6928
1.63726,0.59933
1.41278,0.88343
1.61474,0.47411
1.50736,0.63429
1.55247,0.52635
1.29595,0.50195
1.29973,0.46879
1.55586,0.63521
1.25372,0.44425
1.31333,0.60998
1.37854,0.63226
1.4497,0.4262
1.35904,0.57162
1.43349,0.46459
1.30177,0.49814
1.18492,0.72503
1.38049,0.53832
1.36214,0.55395
1.15808,0.74236
1.32023,0.57736
1.25538,0.59056
1.39642,0.65006
1.41872,0.43946
1.13709,0.70304
1.28381,0.72018
1.34124,0.43938
1.50231,0.62718
1.29465,0.44574
1.35724,0.5679
1.49364,0.58482
1.43829,0.67428
1.12647,0.59232
1.17763,0.54951
1.55487,0.72031
1.50671,0.42897
1.55481,0.54063
1.24312,0.54341
1.37078,0.6467
1.16862,0.5592
1.47114,0.70942
1.28213,0.49602
1.52102,0.61738
1.22922,0.49344
1.44156,0.54115
1.39151,0.48511
1.09359,0.59825
1.45506,0.64008
1.34157,0.61933
1.34006,0.60871
1.51139,0.61372
1.16016,0.49122
1.55668,0.69372
1.40253,0.78033
1.48229,0.64797
1.22685,0.60121
1.53666,0.44602
1.20776,0.51988
1.55243,0.48249
1.27312,0.56158
1.53661,0.68297
0.9395,0.70077
1.7296,0.5937
1.25952,0.59484
1.37808,0.67225
1.29705,0.51628
1.44523,0.60662
1.40441,0.49156
1.271,0.60443
1.2928,0.6146
1.46323,0.88234
1.74262,0.69739
1.4144,0.89842
1.48471,0.78577
1.40886,0.7716
1.16244,0.51371
1.42914,0.66276
1.28889,0.44727
1.29498,0.49831
1.50548,0.55321
1.37403,0.59725
1.42136,0.46741
1.23253,0.56634
1.38675,0.55806
1.21522,0.55136
1.38563,0.6163
1.0544,0.5795
1.29838,0.83258
1.20459,0.72615
1.42825,0.40599
1.58384,0.39772
1.03633,0.53214
1.4395,0.79778
1.59111,0.75452
1.57512,0.58926
1.41725,0.69199
1.28549,0.49349
1.18264,0.63471
1.27861,0.64386
1.31455,0.69796
1.42151,0.42064
1.39588,0.49395
1.41068,0.50606
1.37801,0.48284
1.342,0.60044
1.49482,0.55043
1.45215,0.62578
1.38525,0.61763
1.33448,0.50983
1.43163,0.62492
1.38205,0.60182
1.4213,0.74067
1.40246,0.78667
1.41062,0.58852
1.60525,0.52683
1.47357,0.66434
1.53272,0.48825
1.39751,0.67164
1.57542,0.64579
1.32079,0.64716
1.19919,0.67132
1.31637,0.53598
1.3927,0.56993
1.37112,0.61827
1.41828,0.55166
1.28926,0.50867
1.61229,0.62651
1.56893,0.77043
1.50309,0.65329
1.3565,0.4274
1.17712,0.49311
1.61182,0.61919
1.32478,0.43801
1.3384,0.59815
1.34223,0.62464
1.27212,0.541
1.53177,0.49042
1.46285,0.4886
1.50898,0.58013
1.41388,0.57587
1.2961,0.51535
1.33863,0.53313
1.35443,0.51882
1.31546,0.54585
1.38166,0.57849
1.43278,0.44492
1.47082,0.60506
1.16142,0.58965
1.45724,0.45058
1.41476,0.4892
1.34283,0.45775
1.34498,0.50249
1.58568,0.56534
1.54825,0.70239
1.24851,0.4312
1.38062,0.56277
1.3702,0.61534
1.2934,0.59185
1.26484,0.52646
1.27683,0.57411
1.42686,0.51445
1.34788,0.49638
1.4322,0.49659
1.38643,0.53188
1.14981,0.711
1.33173,0.5115
1.34703,0.5501
1.44222,0.58178
1.37531,0.43434
1.50046,0.57279
1.46203,0.60093
1.48416,0.49051
1.4964,0.56538
1.52848,0.51712
1.35682,0.48579
1.14009,0.67121
1.47646,0.45402
1.38646,0.5907
1.39978,0.51335
1.35521,0.53718
1.43802,0.53504
1.34221,0.50345
1.1655,0.62641
1.39678,0.57338
1.35408,0.44692
1.56517,0.5298
1.36531,0.47073
1.38157,0.59081
1.4065,0.62518
1.29223,0.57866
1.35733,0.54878
1.56413,0.58755
1.25481,0.43854
1.45357,0.51619
1.37777,0.51886
1.36684,0.51033
1.53993,0.6672
1.55942,0.5281
1.64233,0.53
1.19788,0.70993
1.54682,0.55106
1.34888,0.45286
1.35066,0.57655
1.38298,0.66252
1.34014,0.42921
1.48571,0.74495
1.63913,0.6777
1.38358,0.38567
